uid,family,lines,ops,code_hash,recommendation,reason
00109075,,36,5,6c661abedecbb042,KEEP,ok
00102645,,33,3,aeff5313d3365ba5,CUT,low_op_variety
00101543,,17,2,82cd36450b47bf95,DROP,trivial_code
00100703,,15,4,97e6b1e8e99c4c65,KEEP,ok
00100799,,33,3,17b2cbfcc1b0d93f,CUT,low_op_variety
00102350,,22,4,0cbde399aa5b97af,KEEP,ok
00101392,,48,4,b001345f07058dda,KEEP,ok
00101529,,46,4,4bf4b54dc7cd1ed9,KEEP,ok
00105113,,18,2,cfc2299babe1874b,DROP,trivial_code
00105530,,34,3,d46956d1fd33bf9a,CUT,low_op_variety
00103268,,20,2,ed51e824daed5732,DROP,trivial_code
00101402,,20,2,07eeef91828dd166,DROP,trivial_code
00104740,,41,5,520c06d847d0c5ad,KEEP,ok
00109283,,27,5,20bccd0840f35d06,KEEP,ok
00104650,,17,2,aef41fc1135f5242,DROP,trivial_code
00104254,,20,2,569c124a754512ee,DROP,trivial_code
00100869,,34,5,6a3c733dbb1b50d3,KEEP,ok
00105328,,45,5,2ab8f8164c5e9e19,KEEP,ok
00103666,,39,5,f49fe9c98fb84e6d,KEEP,ok
00105055,,39,3,85f58eb8983d1571,CUT,low_op_variety
00101499,,38,3,a2404a5cd5664df0,CUT,low_op_variety
00105189,,39,5,83a5c6db1bb27c12,KEEP,ok
00109126,,27,5,510a13a7353a8669,KEEP,ok
00101485,,38,6,0675037badb35891,KEEP,ok
00109558,,19,3,22dde390a71e0d95,CUT,low_op_variety
00105586,,54,2,17a17b415b28c16f,DROP,trivial_code
00104775,,33,3,c4d6f29383d47cc6,CUT,low_op_variety
00102081,,35,3,ceb8a30827ebc38e,CUT,low_op_variety
00100398,,21,2,c7fb31768f6c61c6,DROP,trivial_code
00106616,,36,5,2f729c774c986ecf,KEEP,ok
00101663,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00109096,,36,5,046322586f4d7dca,KEEP,ok
00108808,,45,6,de99ca632e07d6df,KEEP,ok
00101846,,20,2,ee259146bd75d723,DROP,trivial_code
00103727,,15,4,02eab4b121161100,KEEP,ok
00103381,,18,3,cba0c266f6d5c259,CUT,low_op_variety
00106670,,33,3,09d469fc338273af,CUT,low_op_variety
00104069,,22,3,a041ccc914eda32f,CUT,low_op_variety
00101406,,31,3,8fe40c3ec383923f,CUT,low_op_variety
00100616,,28,2,24744dc96c9f3982,DROP,trivial_code
00107173,,27,5,9397ac58baca41d7,KEEP,ok
00103968,,34,3,ee1493718c854325,CUT,low_op_variety
00104546,,27,5,4b5cbb977777b9ce,KEEP,ok
00101540,,50,3,295914ec139720cc,CUT,low_op_variety
00107753,,27,5,4ad489434831e50b,KEEP,ok
00109018,,50,7,bd0584a063f3da25,KEEP,ok
00109470,,22,4,334abad70ea8beed,KEEP,ok
00105272,,46,3,ec28f8aa5862cb90,CUT,low_op_variety
00101475,,32,3,9a4ffb3a3d367891,CUT,low_op_variety
00107779,,28,2,b1801526624670a6,DROP,trivial_code
00103067,,39,4,217d7295266e4e26,KEEP,ok
00107521,,19,2,4ff5675748725af5,DROP,trivial_code
00108133,,32,4,ca25ad6f42d37f02,KEEP,ok
00109014,,41,5,d049065ac244323f,KEEP,ok
00100597,,15,4,c337329cb100a951,KEEP,ok
00105235,,35,4,5e8ece9833b61910,KEEP,ok
00108729,,34,5,6050849cc5b2b8a6,KEEP,ok
00104656,,33,4,f38150fbe77e416a,KEEP,ok
00109226,,22,2,dbdf211400dabfce,DROP,trivial_code
00109473,,33,3,7a27c2752087d919,CUT,low_op_variety
00105333,,60,5,2085de7500c4297a,KEEP,ok
00101544,,33,4,310f5fc8ca274ca8,KEEP,ok
00103378,,34,5,7987479b01766ffa,KEEP,ok
00101311,,34,3,23e4494005fb7992,CUT,low_op_variety
00109691,,15,4,01eddc4014992e4d,KEEP,ok
00107854,,22,3,571d8e5e4686bdbc,CUT,low_op_variety
00103893,,22,4,1ff9154161c14738,KEEP,ok
00108437,,47,4,5180e0613fd79846,KEEP,ok
00101738,,32,4,0122e4c663b29b08,KEEP,ok
00102049,,18,2,84f3941be84f4246,DROP,trivial_code
00106087,,46,5,f61cd89c4e907f3c,KEEP,ok
00102175,,42,4,107ab2aa95755b2c,KEEP,ok
00107238,,37,6,e962ed70397599ba,KEEP,ok
00106149,,27,5,1e7673d335bcaf79,KEEP,ok
00101581,,25,3,f2225f295eaa7072,CUT,low_op_variety
00107796,,27,5,b0b77d10f77d2a70,KEEP,ok
00102015,,20,2,a9f9163a91450af8,DROP,trivial_code
00108106,,50,5,b97c650026040679,KEEP,ok
00101481,,31,3,da34b5938d6167bf,CUT,low_op_variety
00100659,,15,4,6d4890cccd08c597,KEEP,ok
00105461,,18,2,2324039e9f26f24c,DROP,trivial_code
00108246,,30,5,58d30656ecf63e1f,KEEP,ok
00104221,,28,3,c20c1cb11656a25f,CUT,low_op_variety
00103056,,22,4,76a519a529709c62,KEEP,ok
00102228,,15,4,5fce1211905be437,KEEP,ok
00104220,,18,2,162da366ff99c776,DROP,trivial_code
00108513,,22,2,e421932a5d970c2e,DROP,trivial_code
00104283,,27,5,29621d9a1cdcdca6,KEEP,ok
00104201,,18,2,0cb437bfd29235fb,DROP,trivial_code
00102074,,43,3,4199b337e9b506ae,CUT,low_op_variety
00101132,,15,4,15a09fb123b84d7b,KEEP,ok
00103063,,33,3,4e06756e4c09bd02,CUT,low_op_variety
00104098,,33,3,ba68b58492afaa86,CUT,low_op_variety
00105233,,34,3,48477dfd42180874,CUT,low_op_variety
00105198,,35,3,4cb10ab8935c2492,CUT,low_op_variety
00104824,,34,6,63eb41ecd6bba8e1,KEEP,ok
00105259,,34,3,1c881761717197b3,CUT,low_op_variety
00105802,,15,4,68816f72534285a5,KEEP,ok
00105472,,40,6,261f40ba9edf8ab2,KEEP,ok
00101486,,20,2,a4e3c6f7bf8c2cdb,DROP,trivial_code
00105190,,39,5,3d01721773f96fb5,KEEP,ok
00109477,,43,3,872f7d5836ab194c,CUT,low_op_variety
00102057,,33,4,621ad2a7ddd6cd8f,KEEP,ok
00105271,,32,3,ff5304032848320c,CUT,low_op_variety
00101605,,49,4,fb3a8f6669ed7702,KEEP,ok
00102091,,45,4,a21aea7bf23a4ca8,KEEP,ok
00100851,,36,5,e2fcc703dd766854,KEEP,ok
00106354,,28,3,97c7946c748587dd,CUT,low_op_variety
00101841,,35,3,357a015cca19dec8,CUT,low_op_variety
00100395,,49,6,15146a30f9dec254,KEEP,ok
00105262,,50,3,0446b7a7f72993c9,CUT,low_op_variety
00101876,,18,3,b8a5b820cf2bf9db,CUT,low_op_variety
00101995,,20,2,07eeef91828dd166,DROP,trivial_code
00107833,,22,2,45ab9e3cdd9859a8,DROP,trivial_code
00105457,,22,4,e3d549ca9dfbcceb,KEEP,ok
00107522,,19,2,4ff5675748725af5,DROP,trivial_code
00103510,,22,4,fc57228ed3e096c7,KEEP,ok
00101448,,45,6,7313e0a06a20dfb6,KEEP,ok
00102095,,35,3,ceb8a30827ebc38e,CUT,low_op_variety
00103359,,15,4,5da2b11b6d64677c,KEEP,ok
00107535,,25,4,19ab9deb624b45ce,KEEP,ok
00108891,,30,5,ffa31c6c253733b8,KEEP,ok
00106580,,22,4,c40cb7bc5f4a047f,KEEP,ok
00104164,,15,4,b8ced726982af988,KEEP,ok
00104630,,41,6,da4997df25d9af5a,KEEP,ok
00109690,,15,4,54310a62b37c58ba,KEEP,ok
00104739,,41,5,158b17ffecd9c456,KEEP,ok
00101417,,33,3,cc65142b53a8d80b,CUT,low_op_variety
00108502,,23,2,8895f06c55eb8804,DROP,trivial_code
00105476,,54,5,68b63a5fab0aa2b7,KEEP,ok
00106889,,22,2,e8824589906913b5,DROP,trivial_code
00102615,,15,4,fd585c0aa299bcef,KEEP,ok
00102482,,20,3,98f9533e8b45dfb9,CUT,low_op_variety
00103237,,17,2,9bf113ae023655eb,DROP,trivial_code
00107239,,22,3,d1ffa864dcd65688,CUT,low_op_variety
00105932,,15,4,efbd510626e17b4f,KEEP,ok
00102714,,41,5,158b17ffecd9c456,KEEP,ok
00101549,,36,3,186c6743dcd0a9b8,CUT,low_op_variety
00103141,,41,5,62c175ca8a4d28d8,KEEP,ok
00105837,,18,2,b6ff2f66442d1ec8,DROP,trivial_code
00104395,,42,3,10ff85ac9eb62792,CUT,low_op_variety
00100180,,58,6,e3d825ddb9749d66,KEEP,ok
00105479,,37,3,f9da7c50b964be7a,CUT,low_op_variety
00104524,,20,3,1e754f39f8100309,CUT,low_op_variety
00107996,,60,5,91c4c8b412d38482,KEEP,ok
00101555,,20,2,47be16368da28e2f,DROP,trivial_code
00101567,,17,2,5a09a17960cab5c6,DROP,trivial_code
00102010,,18,3,c65a1e67e77dfc0b,CUT,low_op_variety
00101500,,20,2,cd5a5c704e08dfb0,DROP,trivial_code
00104401,,28,3,9bf2e9ebce05bb88,CUT,low_op_variety
00109597,,22,4,7f510825a869291f,KEEP,ok
00101445,,33,4,61cdada213dfc522,KEEP,ok
00107528,,33,3,7c5f0386d097cdfc,CUT,low_op_variety
00104064,,28,2,0a503000afc504ec,DROP,trivial_code
00105155,,32,3,c302b1128145a936,CUT,low_op_variety
00107754,,39,5,16fe5621afb84325,KEEP,ok
00106004,,22,4,7ddce8aff0245a03,KEEP,ok
00101450,,35,3,ccdfa7fb3cb394dc,CUT,low_op_variety
00103943,,39,4,614b5a65d02d4f78,KEEP,ok
00105834,,33,3,0778375a357d5e07,CUT,low_op_variety
00106443,,15,4,2e1ed4e1385976ad,KEEP,ok
00101780,,25,4,77e46e78f6867842,KEEP,ok
00108868,,22,4,bb18d7ef097b15db,KEEP,ok
00103433,,21,3,d32fd0074cab3bcd,CUT,low_op_variety
00106742,,39,3,626fac09e1cdb8d8,CUT,low_op_variety
00105289,,36,3,5073b46dae32cb62,CUT,low_op_variety
00108443,,22,2,835171f00afffba2,DROP,trivial_code
00100360,,15,4,c75c31894a8f491d,KEEP,ok
00101030,,22,4,eb44fd3e2b79cb9a,KEEP,ok
00107148,,42,6,4ed087b507d450a6,KEEP,ok
00104649,,17,2,1be94c126f24e6b4,DROP,trivial_code
00103069,,39,4,4e694c845c372d59,KEEP,ok
00105838,,15,4,fa4f5ab5cd9fe632,KEEP,ok
00103708,,31,5,9fb4f1f56ae95bf2,KEEP,ok
00107149,,50,6,cf321eb218095e81,KEEP,ok
00104583,,53,5,048e211c6a60dba7,KEEP,ok
00103045,,18,2,9656caf679715e7e,DROP,trivial_code
00107540,,25,4,19ab9deb624b45ce,KEEP,ok
00106977,,15,4,4a48a46ff7398059,KEEP,ok
00102105,,34,3,2e8de91e46cd97b3,CUT,low_op_variety
00102731,,18,2,54f2562b333b96a9,DROP,trivial_code
00105886,,22,4,63d072d97f6e88c8,KEEP,ok
00103972,,17,2,7a946a3839d75a52,DROP,trivial_code
00104243,,34,5,ea9289c734ca23e5,KEEP,ok
00109138,,15,4,57b2e910d5d1d65f,KEEP,ok
00101513,,20,2,07eeef91828dd166,DROP,trivial_code
00101939,,20,2,a9f9163a91450af8,DROP,trivial_code
00109532,,18,3,0e0ba0b0610b8135,CUT,low_op_variety
00109823,,26,2,f31d3c953877a68d,DROP,trivial_code
00109725,,19,3,726c9042e839159b,CUT,low_op_variety
00106688,,18,2,5c4142c632a7812c,DROP,trivial_code
00104215,,33,3,67f2c1db16c4f0bc,CUT,low_op_variety
00105237,,35,3,fa07eab827aca7f1,CUT,low_op_variety
00107546,,50,3,5d91555ba335db3d,CUT,low_op_variety
00105082,,33,3,33b069fecc68dd6c,CUT,low_op_variety
00103187,,15,4,2e1833b5b7e6322b,KEEP,ok
00100998,,22,4,8b0dd884ee239630,KEEP,ok
00106534,,22,4,15a85d43df47908c,KEEP,ok
00108496,,25,4,1991ce815c326ac5,KEEP,ok
00103181,,39,5,6281cf0d5385bb47,KEEP,ok
00109914,,20,3,acc2215d1e12c0e0,CUT,low_op_variety
00104184,,33,3,2af692899fc499e5,CUT,low_op_variety
00102585,,53,4,2eba6786d5627200,KEEP,ok
00100599,,15,4,449e5201b506c554,KEEP,ok
00106099,,33,3,c79a7f7e75889e5d,CUT,low_op_variety
00101664,,17,2,82cd36450b47bf95,DROP,trivial_code
00108505,,22,2,05f617d7f6bd6c13,DROP,trivial_code
00102470,,22,4,46b6234b01ff9ce5,KEEP,ok
00102486,,20,3,98f9533e8b45dfb9,CUT,low_op_variety
00104071,,22,4,38c3698ecd7c38f8,KEEP,ok
00106117,,22,3,f400e2dc9762506f,CUT,low_op_variety
00108244,,37,5,279c75917b7c2834,KEEP,ok
00103527,,18,2,8c01a36aa9235b1a,DROP,trivial_code
00102465,,54,5,aaadb4ce0e62076c,KEEP,ok
00106145,,27,5,59a394e468573064,KEEP,ok
00101709,,26,2,4fcbd2fc31a2766d,DROP,trivial_code
00102475,,27,5,0d32d9aad5e9f6f9,KEEP,ok
00103541,,48,3,3ecd4c88875ae3c2,CUT,low_op_variety
00101307,,47,4,b9b94a113e0e5e9f,KEEP,ok
00102621,,33,3,ad46d110bd579af6,CUT,low_op_variety
00102487,,48,5,a0328e49b7ee9e57,KEEP,ok
00101449,,39,5,cdeccab16f8a42ed,KEEP,ok
00101379,,34,5,632f7878a3404708,KEEP,ok
00108569,,20,3,adef7b0e181e2367,CUT,low_op_variety
00101534,,20,2,07eeef91828dd166,DROP,trivial_code
00101915,,35,3,ccdfa7fb3cb394dc,CUT,low_op_variety
00107207,,26,3,12f5a910a9f2980c,CUT,low_op_variety
00101766,,20,2,07eeef91828dd166,DROP,trivial_code
00100614,,20,2,46fa66c9f8f8f552,DROP,trivial_code
00108950,,46,5,ccf18063d7825b23,KEEP,ok
00104581,,35,4,7ee63e1ee753b96a,KEEP,ok
00102036,,31,3,21c34b3149d83436,CUT,low_op_variety
00102026,,20,2,cd5a5c704e08dfb0,DROP,trivial_code
00107224,,35,3,78733f36406dd704,CUT,low_op_variety
00100798,,30,5,4355fa6173f3e3fd,KEEP,ok
00107821,,15,4,02eab4b121161100,KEEP,ok
00105452,,18,2,2292341c9251e26a,DROP,trivial_code
00102084,,31,3,ed7034c50dac3d31,CUT,low_op_variety
00105567,,47,5,f0703903d8f356c0,KEEP,ok
00104720,,20,2,bb11b59af816e4f2,DROP,trivial_code
00102632,,27,5,f8973f463d594f18,KEEP,ok
00101563,,20,2,cd5a5c704e08dfb0,DROP,trivial_code
00101451,,33,3,b90778318ef07ac1,CUT,low_op_variety
00107181,,46,4,1fcbaac1d21ac90c,KEEP,ok
00101967,,33,3,9d7fc39ddb30f66a,CUT,low_op_variety
00104741,,27,5,20bccd0840f35d06,KEEP,ok
00103773,,30,5,e9b7a0660ea90414,KEEP,ok
00107280,,29,5,8a7996f5f0a25955,KEEP,ok
00104523,,22,3,9e66cf00af094a68,CUT,low_op_variety
00106388,,20,3,7a3600ab439a4e0c,CUT,low_op_variety
00102038,,18,3,c053bd6f1e278a6b,CUT,low_op_variety
00103674,,22,4,a1a80eab783b1fba,KEEP,ok
00101919,,34,3,3d13210b4f384d46,CUT,low_op_variety
00104703,,49,4,71390060578b5f61,KEEP,ok
00107758,,18,2,9809988daaeb7eb5,DROP,trivial_code
00108800,,15,4,e9985fa32b5cd420,KEEP,ok
00104089,,26,2,50500e200bb6056c,DROP,trivial_code
00100558,,33,3,6ff7a45dd9cb6968,CUT,low_op_variety
00108493,,22,2,3fc8c2d8ee1df884,DROP,trivial_code
00108495,,54,4,171e1f16cbd5e2b7,KEEP,ok
00109090,,15,4,711d79f68266436c,KEEP,ok
00104197,,22,4,38fa0aa07a7f3fbd,KEEP,ok
00103011,,50,5,b010be4bb893d725,KEEP,ok
00101769,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00103301,,27,3,61fe7484abb5eccd,CUT,low_op_variety
00100389,,42,5,a158f426bcddc07a,KEEP,ok
00106237,,22,4,deaf25f0c2b0cd19,KEEP,ok
00103780,,40,4,3992024b3ba26637,KEEP,ok
00103828,,52,6,c6c0f70a6443b5e3,KEEP,ok
00101941,,17,2,5a09a17960cab5c6,DROP,trivial_code
00107749,,15,4,60460d7bbf289c25,KEEP,ok
00106682,,33,3,5cc9c693df229060,CUT,low_op_variety
00104865,,15,4,e0b2f10941149de8,KEEP,ok
00103088,,22,4,6d12653e869ed289,KEEP,ok
00102055,,32,3,f6776312484ab552,CUT,low_op_variety
00106957,,18,2,9078e75072695a1a,DROP,trivial_code
00102126,,35,3,eec95cfffe873178,CUT,low_op_variety
00104431,,22,4,0260b218979ea19a,KEEP,ok
00101770,,31,3,3cc65e2a4046daf2,CUT,low_op_variety
00102044,,46,4,edad45fd7274a75b,KEEP,ok
00103125,,28,2,c2ed2f61908c1f0f,DROP,trivial_code
00103260,,46,4,c6fb79b5c21160b9,KEEP,ok
00103068,,39,4,217d7295266e4e26,KEEP,ok
00108945,,18,2,a0fb8cfd73f825b7,DROP,trivial_code
00103926,,18,2,3fe3acdc563afe7e,DROP,trivial_code
00102700,,39,5,7eca481d3123f7bc,KEEP,ok
00100588,,44,4,b771f743c94327ec,KEEP,ok
00100751,,33,3,5dec84587381d38a,CUT,low_op_variety
00102478,,21,3,f265dbaf89e47972,CUT,low_op_variety
00106273,,20,2,2bd686caf96efcee,DROP,trivial_code
00101378,,34,5,7e28b7e5b4872d3e,KEEP,ok
00101541,,20,2,cd5a5c704e08dfb0,DROP,trivial_code
00102644,,37,3,bb93d67b7eb526c2,CUT,low_op_variety
00101498,,20,2,ee259146bd75d723,DROP,trivial_code
00101604,,47,4,51d049921a7707be,KEEP,ok
00106195,,15,4,a0c2f1f41feed0c8,KEEP,ok
00102097,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00101921,,20,2,dd63140b8adbda24,DROP,trivial_code
00108180,,33,3,3fb368d47c7139a2,CUT,low_op_variety
00102007,,38,6,0675037badb35891,KEEP,ok
00104432,,15,4,d97e0a35f37a29e8,KEEP,ok
00109836,,24,2,ab866aa421efbe02,DROP,trivial_code
00104598,,41,5,d955f5c801d67409,KEEP,ok
00107344,,15,4,02eab4b121161100,KEEP,ok
00100437,,32,3,f8d7dca68b737fc3,CUT,low_op_variety
00103180,,33,3,e029a41b6f10286b,CUT,low_op_variety
00104437,,33,3,136029197b27842c,CUT,low_op_variety
00107220,,15,4,a811959bddc8b95b,KEEP,ok
00106746,,49,3,90865884535f0e21,CUT,low_op_variety
00104869,,15,4,a95fd243b8608c3c,KEEP,ok
00106582,,25,4,3778d8b020a0d390,KEEP,ok
00108926,,58,5,a7cffc316764a226,KEEP,ok
00106955,,23,2,40520d81de1931c3,DROP,trivial_code
00103718,,33,3,a3c1d62dc89db2bc,CUT,low_op_variety
00107285,,15,4,6f4d0b820c0e5ac1,KEEP,ok
00109316,,15,4,1fcf8ed897243bac,KEEP,ok
00106057,,22,3,b86c30cb23fb7652,CUT,low_op_variety
00103537,,18,2,7f6d8f31980b9dc9,DROP,trivial_code
00101179,,18,2,e5e9a562afb43f92,DROP,trivial_code
00107046,,37,5,9deab35c1c2c2957,KEEP,ok
00109695,,18,2,d58031a6c320811d,DROP,trivial_code
00100044,,22,4,370c8c4797266dc3,KEEP,ok
00109318,,22,4,f6e28020ccea1662,KEEP,ok
00100828,,48,4,ec959074663d0e8b,KEEP,ok
00107448,,18,2,cfc2299babe1874b,DROP,trivial_code
00101888,,18,2,e5487f92c9b50322,DROP,trivial_code
00102056,,32,3,989225ac9e602f7d,CUT,low_op_variety
00102797,,26,2,cf9c9956c70674ce,DROP,trivial_code
00106705,,18,2,c99861b06c0accce,DROP,trivial_code
00106361,,18,2,5f0831a34e6564e6,DROP,trivial_code
00106176,,33,3,4425779c6a9294b1,CUT,low_op_variety
00101423,,35,3,e526e6fe86167da5,CUT,low_op_variety
00109469,,29,5,2b38382765047c20,KEEP,ok
00104385,,37,4,aa391e5a97b73e20,KEEP,ok
00100390,,42,5,4aa694538b6ace1b,KEEP,ok
00100806,,22,4,9eefa0d5177cb865,KEEP,ok
00109344,,26,2,2eb928174bbc5524,DROP,trivial_code
00100849,,36,5,3282a8438650ee8b,KEEP,ok
00101520,,18,2,c9814f2a92788ac1,DROP,trivial_code
00107235,,15,4,efbd510626e17b4f,KEEP,ok
00101476,,33,4,e1fbb93a7727d6b7,KEEP,ok
00103704,,22,3,fa7bedae07b13036,CUT,low_op_variety
00106677,,18,2,a0e8dddd3a31989d,DROP,trivial_code
00102118,,22,4,3be9a848d81c9555,KEEP,ok
00103184,,22,4,99269295c1ede8c0,KEEP,ok
00100925,,48,3,82f71ddbcb7ed1c2,CUT,low_op_variety
00102197,,18,2,45b49a81241b79fb,DROP,trivial_code
00109693,,20,2,55aa030e1a3dc38c,DROP,trivial_code
00101009,,18,2,da0bcab37c6f5dc3,DROP,trivial_code
00101530,,45,4,2e603a40fbfe2619,KEEP,ok
00101909,,17,2,b9d55add950516ec,DROP,trivial_code
00108264,,29,6,8a4d7ebae0f4c2f5,KEEP,ok
00104350,,38,5,9bee67539d2c56f3,KEEP,ok
00108966,,23,3,570841353ac88f9a,CUT,low_op_variety
00106424,,33,3,ec6be1ac92d68a68,CUT,low_op_variety
00104406,,19,2,e693a1d527d8702f,DROP,trivial_code
00107524,,27,2,321abb1e29646f1c,DROP,trivial_code
00104129,,32,6,cd90e75af09cac47,KEEP,ok
00103524,,18,3,3f3055e6f75a8bea,CUT,low_op_variety
00105706,,27,5,1d8c21ca525e8748,KEEP,ok
00104239,,22,4,6e9f817a73b6341d,KEEP,ok
00101840,,20,2,cd5a5c704e08dfb0,DROP,trivial_code
00109599,,63,5,8cbbaee96cd09779,KEEP,ok
00102149,,42,5,a158f426bcddc07a,KEEP,ok
00106246,,22,4,b7004edbff47691d,KEEP,ok
00102673,,37,6,6391c7e8d4bb1c2a,KEEP,ok
00102112,,16,3,c309323567108464,CUT,low_op_variety
00101494,,25,5,ca8d047e527a1a9f,KEEP,ok
00109047,,22,3,c78ec1acd26e00f0,CUT,low_op_variety
00103241,,18,2,910714cca978d1ef,DROP,trivial_code
00106096,,16,3,e403b773567a27ac,CUT,low_op_variety
00109885,,15,4,0239dc26e047970a,KEEP,ok
00103087,,27,5,79f23155ff691a76,KEEP,ok
00100324,,18,2,1c354560c891bac3,DROP,trivial_code
00108574,,22,2,d22734ed9a1cbfef,DROP,trivial_code
00101526,,20,2,07eeef91828dd166,DROP,trivial_code
00105313,,47,3,b03155d878c77551,CUT,low_op_variety
00105334,,34,3,a145b8f18a25c749,CUT,low_op_variety
00104568,,33,3,17527f63830567bb,CUT,low_op_variety
00106515,,22,4,bf8a4d2c33605898,KEEP,ok
00109392,,30,5,826be75268cbfa36,KEEP,ok
00102048,,38,6,d404d38c7448c3f0,KEEP,ok
00104165,,15,4,efbd510626e17b4f,KEEP,ok
00108397,,51,6,2a2e718a06b7cc5a,KEEP,ok
00105360,,24,2,09d332a72a675029,DROP,trivial_code
00105826,,46,4,15911f69e5046380,KEEP,ok
00104202,,30,5,b7f09bcfd23147ae,KEEP,ok
00108890,,43,4,1d1ff31898b24fa9,KEEP,ok
00102609,,22,2,1beb720dbb201d2d,DROP,trivial_code
00100827,,20,3,32f1945c0a2c6536,CUT,low_op_variety
00101537,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00105215,,20,2,bb6b379e044cb679,DROP,trivial_code
00104548,,15,4,b00f7d68b3d181f3,KEEP,ok
00103058,,22,4,30b3fc8c9f960c80,KEEP,ok
00100468,,22,2,96c12eaa51ed241a,DROP,trivial_code
00109360,,33,3,b957dcf88a4da676,CUT,low_op_variety
00101496,,49,4,14a9c097becdefeb,KEEP,ok
00103779,,22,4,8d54dc595375cbb0,KEEP,ok
00102022,,20,2,cdf3b0f23bb643f5,DROP,trivial_code
00108995,,26,2,774268cffd28dfbb,DROP,trivial_code
00101473,,41,3,52c22c8ddbb3300c,CUT,low_op_variety
00106152,,27,5,1e7673d335bcaf79,KEEP,ok
00103290,,30,5,fa6d970a6dff7a79,KEEP,ok
00109240,,22,4,6cb66cbbb883355e,KEEP,ok
00104199,,58,5,a432078adb1fec1f,KEEP,ok
00108508,,20,2,770001aa1c5add13,DROP,trivial_code
00106565,,18,2,53cc025693b38b72,DROP,trivial_code
00102426,,32,4,d0fb67aa0eabd358,KEEP,ok
00103611,,37,5,bb08723c87d50946,KEEP,ok
00103546,,22,4,7054a65c2b8d5f98,KEEP,ok
00102997,,15,4,909a086ebee1224e,KEEP,ok
00106100,,17,2,f6a93f7760c67418,DROP,trivial_code
00109391,,25,4,6a0800cd2d689e65,KEEP,ok
00102152,,33,3,504dceec011118ba,CUT,low_op_variety
00106849,,49,5,06fdbb894fde34fc,KEEP,ok
00102035,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00105261,,40,3,67399002918f6227,CUT,low_op_variety
00103225,,26,3,5504e4868f9238cc,CUT,low_op_variety
00102984,,22,4,6cb66cbbb883355e,KEEP,ok
00103632,,22,4,d346a7107a15a217,KEEP,ok
00103637,,41,5,3cdd7137abd64ac7,KEEP,ok
00109402,,33,3,8e39d698c222f3bb,CUT,low_op_variety
00103624,,22,3,707444df4d16c72c,CUT,low_op_variety
00104868,,15,4,b611d743e993a1bd,KEEP,ok
00104086,,20,2,6bb321ce8b154376,DROP,trivial_code
00100811,,22,4,9eefa0d5177cb865,KEEP,ok
00104997,,36,3,b5404f8f2121deb9,CUT,low_op_variety
00104658,,18,2,62acf06a3dba9221,DROP,trivial_code
00101566,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00104727,,15,4,3cd87dfcd541673e,KEEP,ok
00109105,,15,4,711d79f68266436c,KEEP,ok
00104584,,42,6,43f41e9907c44d3f,KEEP,ok
00103026,,41,5,dbbab64e001cf678,KEEP,ok
00101558,,32,3,d2c55035a6a9c6ab,CUT,low_op_variety
00103945,,22,4,28695e550ecaedbe,KEEP,ok
00109969,,26,3,cbd92d902c9ecabf,CUT,low_op_variety
00106710,,18,2,2fede5742f396a10,DROP,trivial_code
00106161,,35,4,989767953851bba0,KEEP,ok
00103025,,41,5,158b17ffecd9c456,KEEP,ok
00101998,,46,4,fe8a27fcc77db3a7,KEEP,ok
00103024,,46,4,e22faea9a931dadf,KEEP,ok
00102598,,32,3,30f27d307c5d382b,CUT,low_op_variety
00105945,,35,3,e4db59b1f72747e0,CUT,low_op_variety
00103271,,33,3,d0bf1b308dd3f198,CUT,low_op_variety
00106103,,27,4,a60bee5c58728d8e,KEEP,ok
00108676,,27,5,85723a8b71b9294e,KEEP,ok
00108228,,33,3,87cab53a25944e1b,CUT,low_op_variety
00105575,,33,5,ee7079fcda5c739f,KEEP,ok
00105453,,22,4,1ff9154161c14738,KEEP,ok
00105380,,18,3,4e47bbca349e2f3e,CUT,low_op_variety
00105947,,26,3,e2fd0b4bf1d90918,CUT,low_op_variety
00109689,,15,4,20516008323c969d,KEEP,ok
00101380,,34,5,90971e22205f008a,KEEP,ok
00103547,,22,4,0a52d4104b2b9b9f,KEEP,ok
00101390,,32,3,83ddf1d2adc2fc9d,CUT,low_op_variety
00103249,,18,2,2c0e4d4d3f8736af,DROP,trivial_code
00103309,,42,5,3b70aed5f4587bbb,KEEP,ok
00100467,,34,5,c46115194f81db06,KEEP,ok
00103238,,17,2,9bf113ae023655eb,DROP,trivial_code
00101333,,18,2,83af17dcbfc86335,DROP,trivial_code
00109080,,15,4,711d79f68266436c,KEEP,ok
00103212,,20,2,df85c0c6fd4a741b,DROP,trivial_code
00104522,,28,2,a42b6d6c1a8b7f40,DROP,trivial_code
00101480,,32,3,4bec6f5eb7a7ba60,CUT,low_op_variety
00104717,,20,2,8f99ecde2e606609,DROP,trivial_code
00103287,,18,2,1efc8fb1bf075b97,DROP,trivial_code
00101517,,18,2,9dd95c15b9d7be98,DROP,trivial_code
