uid,family,lines,ops,code_hash,recommendation,reason
synth_clevis_007900_s4420,clevis,16,6,d309fe06d5750b44,KEEP,ok
synth_clevis_007973_s4420,clevis,16,6,8c9dbd86e9f84396,KEEP,ok
synth_clevis_008061_s4420,clevis,21,9,301b659c131e318e,KEEP,ok
synth_clevis_008064_s4420,clevis,21,9,4bb367f50ebe0e32,KEEP,ok
synth_clevis_008352_s4420,clevis,13,4,acec3c11a23481c3,KEEP,ok
synth_clevis_008713_s4420,clevis,21,9,d6f9a136f03c9aa0,KEEP,ok
synth_clevis_008753_s4420,clevis,21,9,a5683e16ef2b5caf,KEEP,ok
synth_clevis_008784_s4420,clevis,13,4,db3dc8971636223e,KEEP,ok
synth_clevis_008896_s4420,clevis,13,4,841eb2f0a8cd4ae6,KEEP,ok
synth_clevis_009038_s4420,clevis,13,4,bcd9e959eb4e9a86,KEEP,ok
synth_clevis_009078_s4420,clevis,16,6,db4567b59876f0d8,KEEP,ok
synth_clevis_009140_s4420,clevis,21,9,b0364fa0a1e1ce72,KEEP,ok
synth_clevis_009152_s4420,clevis,21,9,f349f6c49714b8aa,KEEP,ok
synth_clevis_009272_s4420,clevis,21,9,8f006e0793427131,KEEP,ok
synth_clevis_009502_s4420,clevis,13,4,ee5d42923ca97e02,KEEP,ok
synth_clevis_009596_s4420,clevis,13,4,4190cd21ad2d2277,KEEP,ok
synth_clevis_009605_s4420,clevis,21,9,d5ce5e360b311747,KEEP,ok
synth_clevis_009684_s4420,clevis,13,4,1ba822a7723019d0,KEEP,ok
synth_clevis_009751_s4420,clevis,16,6,9a256822dfbbf4ef,KEEP,ok
synth_clevis_009796_s4420,clevis,16,6,30576a2ee646e292,KEEP,ok
synth_clevis_009809_s4420,clevis,16,6,68b35186de6fe3f5,KEEP,ok
synth_clevis_009841_s4420,clevis,13,4,5cfd1eb5d030fa5a,KEEP,ok
synth_clevis_009946_s4420,clevis,16,6,a10725451822d758,KEEP,ok
synth_clevis_009992_s4420,clevis,13,4,ce60c7f3ae536ea0,KEEP,ok
synth_clevis_010167_s4420,clevis,16,6,5267b1b58f1a0729,KEEP,ok
synth_clevis_010170_s4420,clevis,13,4,a1bbc15f85bd0db5,KEEP,ok
synth_clevis_010591_s4420,clevis,16,6,4636fa7f135afa76,KEEP,ok
synth_clevis_010858_s4420,clevis,21,9,7e28a628165df26b,KEEP,ok
synth_clevis_010868_s4420,clevis,21,9,8765a32bc2ce300c,KEEP,ok
synth_clevis_010907_s4420,clevis,16,6,0da279eb2ad06397,KEEP,ok
synth_clevis_010975_s4420,clevis,16,6,2566d7ea3c062034,KEEP,ok
synth_clevis_010987_s4420,clevis,21,9,078a35c7526cb088,KEEP,ok
synth_clevis_011091_s4420,clevis,16,6,7eb70564ca14c155,KEEP,ok
synth_clevis_011132_s4420,clevis,13,4,0e78b67b23e77d75,KEEP,ok
synth_clevis_011134_s4420,clevis,16,6,97950d5d2f03109e,KEEP,ok
synth_clevis_011151_s4420,clevis,13,4,01891ef27288b2cb,KEEP,ok
synth_clevis_011188_s4420,clevis,16,6,edeb333e279858b4,KEEP,ok
synth_clevis_011289_s4420,clevis,21,9,d62c55ee16ca6d9a,KEEP,ok
synth_clevis_011336_s4420,clevis,16,6,025503819d1be055,KEEP,ok
synth_clevis_011395_s4420,clevis,21,9,c73176023ab34566,KEEP,ok
synth_clevis_011655_s4420,clevis,21,9,a71d8d146495c698,KEEP,ok
synth_clevis_011772_s4420,clevis,13,4,4f955d2a3d7bb222,KEEP,ok
synth_clevis_011843_s4420,clevis,21,9,1ed531d9772a7096,KEEP,ok
synth_clevis_011891_s4420,clevis,13,4,9e1a0b631e28b5f6,KEEP,ok
synth_clevis_011926_s4420,clevis,21,9,27fd2cee433d70f6,KEEP,ok
synth_clevis_012510_s4420,clevis,13,4,e7250011cecb398d,KEEP,ok
synth_clevis_012585_s4420,clevis,13,4,c62eb69766fc1a05,KEEP,ok
synth_clevis_012643_s4420,clevis,16,6,4a2eae8334cedbe8,KEEP,ok
synth_clevis_012756_s4420,clevis,13,4,4d6a421848e5b9da,KEEP,ok
synth_clevis_012862_s4420,clevis,16,6,95ede4253203f955,KEEP,ok
synth_clevis_013069_s4420,clevis,13,4,4348d5fd965e3f5f,KEEP,ok
synth_clevis_013216_s4420,clevis,21,9,f8e47bc57337e8cb,KEEP,ok
synth_clevis_013280_s4420,clevis,16,6,8cdf468a64382f78,KEEP,ok
synth_clevis_013295_s4420,clevis,13,4,ae72e8a2151f6313,KEEP,ok
synth_clevis_013398_s4420,clevis,16,6,ca104f9603f8cc46,KEEP,ok
synth_clevis_013459_s4420,clevis,21,9,4efca7cbb619c8c7,KEEP,ok
synth_clevis_013490_s4420,clevis,13,4,9279514e0cbdfec0,KEEP,ok
synth_clevis_013641_s4420,clevis,16,6,2f9a345288ffdc64,KEEP,ok
synth_clevis_013794_s4420,clevis,16,6,7e465c9d8890f936,KEEP,ok
synth_clevis_pin_000120_s4420,clevis_pin,9,3,548074218699e5a8,KEEP,ok
synth_clevis_pin_000122_s4420,clevis_pin,14,5,ff7932e1e80ad684,KEEP,ok
synth_clevis_pin_000311_s4420,clevis_pin,9,3,5b31c1981b68be2d,KEEP,ok
synth_clevis_pin_000339_s4420,clevis_pin,19,5,87102e607c23a60c,KEEP,ok
synth_clevis_pin_000389_s4420,clevis_pin,14,5,fe79403d50dead8b,KEEP,ok
synth_clevis_pin_000420_s4420,clevis_pin,14,5,ce24e4eeddbe53f9,KEEP,ok
synth_clevis_pin_000477_s4420,clevis_pin,14,5,c0cb331098fc30a3,KEEP,ok
synth_clevis_pin_000664_s4420,clevis_pin,14,5,c48196b53977524d,KEEP,ok
synth_clevis_pin_000727_s4420,clevis_pin,19,5,4d7c363a66b91fcc,KEEP,ok
synth_clevis_pin_000752_s4420,clevis_pin,14,5,e24c0854e18cf4fe,KEEP,ok
synth_clevis_pin_000816_s4420,clevis_pin,19,5,5e4ddcd3bc816f4b,KEEP,ok
synth_clevis_pin_000869_s4420,clevis_pin,14,5,ad8d9c76a7cb3f81,KEEP,ok
synth_clevis_pin_001181_s4420,clevis_pin,9,3,4abcdf83d18fdbb6,KEEP,ok
synth_clevis_pin_001268_s4420,clevis_pin,19,5,8f99d378b6c9092a,KEEP,ok
synth_clevis_pin_001351_s4420,clevis_pin,14,5,7dea51691d98a86c,KEEP,ok
synth_clevis_pin_001457_s4420,clevis_pin,19,5,6fc976d1758de76f,KEEP,ok
synth_coil_spring_000239_s4420,coil_spring,19,6,630bb010e6674a4f,KEEP,ok
synth_coil_spring_000425_s4420,coil_spring,19,6,96b152abe24c398e,KEEP,ok
synth_coil_spring_000429_s4420,coil_spring,19,6,9b914db83852cb87,KEEP,ok
synth_coil_spring_000434_s4420,coil_spring,19,6,96b152abe24c398e,KEEP,ok
synth_coil_spring_000438_s4420,coil_spring,19,6,9b914db83852cb87,KEEP,ok
synth_coil_spring_000600_s4420,coil_spring,19,6,dce2c8c121a29ead,KEEP,ok
synth_coil_spring_000604_s4420,coil_spring,19,6,2bf1c119541df953,KEEP,ok
synth_coil_spring_000614_s4420,coil_spring,19,6,5f3c6c5312f1f61f,KEEP,ok
synth_coil_spring_000633_s4420,coil_spring,19,6,5f3c6c5312f1f61f,KEEP,ok
synth_coil_spring_000687_s4420,coil_spring,19,6,6b5e70d3f123edaf,KEEP,ok
synth_coil_spring_000693_s4420,coil_spring,19,6,eab84f47ac2726cd,KEEP,ok
synth_coil_spring_000708_s4420,coil_spring,19,6,6b5e70d3f123edaf,KEEP,ok
synth_coil_spring_000714_s4420,coil_spring,19,6,eab84f47ac2726cd,KEEP,ok
synth_coil_spring_000770_s4420,coil_spring,19,6,30803e90c6b0c2f0,KEEP,ok
synth_coil_spring_000788_s4420,coil_spring,19,6,30803e90c6b0c2f0,KEEP,ok
synth_coil_spring_000812_s4420,coil_spring,19,6,79ccc5d2f0313e7c,KEEP,ok
synth_coil_spring_000924_s4420,coil_spring,19,6,37abe00dcaf114c2,KEEP,ok
synth_coil_spring_001079_s4420,coil_spring,19,6,f971205a3b3c1cac,KEEP,ok
synth_coil_spring_001089_s4420,coil_spring,19,6,7d93e6ec6508af6f,KEEP,ok
synth_coil_spring_001090_s4420,coil_spring,19,6,f971205a3b3c1cac,KEEP,ok
synth_coil_spring_001093_s4420,coil_spring,19,6,fe57b87c34d95761,KEEP,ok
synth_coil_spring_001152_s4420,coil_spring,19,6,8588b2da43985e35,KEEP,ok
synth_coil_spring_001169_s4420,coil_spring,19,6,64b9e107cc19c24e,KEEP,ok
synth_coil_spring_001180_s4420,coil_spring,19,6,64b9e107cc19c24e,KEEP,ok
synth_coil_spring_001360_s4420,coil_spring,19,6,5e1115aa180b1c12,KEEP,ok
synth_coil_spring_001376_s4420,coil_spring,19,6,5e1115aa180b1c12,KEEP,ok
synth_coil_spring_001469_s4420,coil_spring,19,6,509cb9dcf95ea0f9,KEEP,ok
synth_coil_spring_001484_s4420,coil_spring,19,6,509cb9dcf95ea0f9,KEEP,ok
synth_coil_spring_001534_s4420,coil_spring,19,6,f0518a37e49122a3,KEEP,ok
synth_coil_spring_001547_s4420,coil_spring,19,6,2d388c1d297638c7,KEEP,ok
synth_coil_spring_001549_s4420,coil_spring,19,6,f0518a37e49122a3,KEEP,ok
synth_coil_spring_001596_s4420,coil_spring,19,6,bfc00932797bb04e,KEEP,ok
synth_coil_spring_001611_s4420,coil_spring,19,6,bfc00932797bb04e,KEEP,ok
synth_coil_spring_001625_s4420,coil_spring,19,6,a1ef6337d56cc7f1,KEEP,ok
synth_coil_spring_001660_s4420,coil_spring,19,6,14f152a72bb3cb0b,KEEP,ok
synth_coil_spring_001669_s4420,coil_spring,19,6,14f152a72bb3cb0b,KEEP,ok
synth_coil_spring_001684_s4420,coil_spring,19,6,3f141abf129c8a8a,KEEP,ok
synth_coil_spring_001694_s4420,coil_spring,19,6,fb216eec7deb12c3,KEEP,ok
synth_coil_spring_001765_s4420,coil_spring,19,6,6b435ba593c46baa,KEEP,ok
synth_coil_spring_001781_s4420,coil_spring,19,6,64f2ebff4c1e0ca0,KEEP,ok
synth_coil_spring_001989_s4420,coil_spring,19,6,800dc25391d7fa4c,KEEP,ok
synth_coil_spring_002037_s4420,coil_spring,19,6,f68d1a05775fce74,KEEP,ok
synth_coil_spring_002041_s4420,coil_spring,19,6,f68d1a05775fce74,KEEP,ok
synth_coil_spring_002089_s4420,coil_spring,19,6,2ea69ccd58bdcdbc,KEEP,ok
synth_coil_spring_002287_s4420,coil_spring,19,6,afa2dc12003a1239,KEEP,ok
synth_coil_spring_002288_s4420,coil_spring,19,6,a35cf95398a813cf,KEEP,ok
synth_coil_spring_002472_s4420,coil_spring,19,6,9ea630992a5ecf86,KEEP,ok
synth_coil_spring_002484_s4420,coil_spring,19,6,9cd510538cee78f9,KEEP,ok
synth_coil_spring_002496_s4420,coil_spring,19,6,3fafbd9ed4c6189f,KEEP,ok
synth_coil_spring_002555_s4420,coil_spring,19,6,3670b9f001eeba49,KEEP,ok
synth_coil_spring_002570_s4420,coil_spring,19,6,3670b9f001eeba49,KEEP,ok
synth_coil_spring_002624_s4420,coil_spring,19,6,88718740a9505616,KEEP,ok
synth_coil_spring_002727_s4420,coil_spring,19,6,d43d637d91ebac20,KEEP,ok
synth_coil_spring_002744_s4420,coil_spring,19,6,d43d637d91ebac20,KEEP,ok
synth_coil_spring_002773_s4420,coil_spring,19,6,86f3a1e32a1f061b,KEEP,ok
synth_coil_spring_002790_s4420,coil_spring,19,6,86f3a1e32a1f061b,KEEP,ok
synth_coil_spring_002812_s4420,coil_spring,19,6,dd75ca02ad3e9cc0,KEEP,ok
synth_coil_spring_002827_s4420,coil_spring,19,6,dd75ca02ad3e9cc0,KEEP,ok
synth_coil_spring_002943_s4420,coil_spring,19,6,77b5d41894b3d96c,KEEP,ok
synth_coil_spring_002956_s4420,coil_spring,19,6,77b5d41894b3d96c,KEEP,ok
synth_coil_spring_003030_s4420,coil_spring,19,6,8dd5333daecf9b75,KEEP,ok
synth_coil_spring_003037_s4420,coil_spring,19,6,ad521f1eb833de0d,KEEP,ok
synth_coil_spring_003047_s4420,coil_spring,19,6,ad521f1eb833de0d,KEEP,ok
synth_coil_spring_003246_s4420,coil_spring,19,6,2536e81b6082a3ab,KEEP,ok
synth_coil_spring_003259_s4420,coil_spring,19,6,2536e81b6082a3ab,KEEP,ok
synth_coil_spring_003284_s4420,coil_spring,19,6,aa2d407154ddf72d,KEEP,ok
synth_coil_spring_003322_s4420,coil_spring,19,6,318daee8d6c0c25e,KEEP,ok
synth_coil_spring_003340_s4420,coil_spring,19,6,318daee8d6c0c25e,KEEP,ok
synth_coil_spring_003404_s4420,coil_spring,19,6,a353976c1827ef36,KEEP,ok
synth_coil_spring_003417_s4420,coil_spring,19,6,362378de562183ac,KEEP,ok
synth_coil_spring_003479_s4420,coil_spring,19,6,3217d0f7badb318e,KEEP,ok
synth_coil_spring_003505_s4420,coil_spring,19,6,1a7de28af3f051eb,KEEP,ok
synth_coil_spring_003582_s4420,coil_spring,19,6,87b4f27985355181,KEEP,ok
synth_coil_spring_003654_s4420,coil_spring,19,6,7274dedc56ae6770,KEEP,ok
synth_coil_spring_003680_s4420,coil_spring,19,6,7274dedc56ae6770,KEEP,ok
synth_coil_spring_003757_s4420,coil_spring,19,6,63533a40194bafb2,KEEP,ok
synth_coil_spring_003870_s4420,coil_spring,19,6,e5a5dfac6e0411da,KEEP,ok
synth_coil_spring_003909_s4420,coil_spring,19,6,e5a5dfac6e0411da,KEEP,ok
synth_coil_spring_003929_s4420,coil_spring,19,6,810cb461c4aa0e9f,KEEP,ok
synth_coil_spring_003985_s4420,coil_spring,19,6,275f5e47ffb8915a,KEEP,ok
synth_coil_spring_004301_s4420,coil_spring,19,6,b790d7e0fc9f1d96,KEEP,ok
synth_coil_spring_004336_s4420,coil_spring,19,6,b790d7e0fc9f1d96,KEEP,ok
synth_coil_spring_004391_s4420,coil_spring,19,6,884305e4e930a33e,KEEP,ok
synth_coil_spring_004609_s4420,coil_spring,19,6,f4bcafd8232e591b,KEEP,ok
synth_coil_spring_004697_s4420,coil_spring,19,6,e966186de130b646,KEEP,ok
synth_coil_spring_004801_s4420,coil_spring,19,6,4bb2cc42a51b25f8,KEEP,ok
synth_coil_spring_004932_s4420,coil_spring,19,6,34a9a6e5328eec22,KEEP,ok
synth_coil_spring_005048_s4420,coil_spring,19,6,c1568ee3a542e252,KEEP,ok
synth_coil_spring_005070_s4420,coil_spring,19,6,c1568ee3a542e252,KEEP,ok
synth_coil_spring_005080_s4420,coil_spring,19,6,b24aae0804bb1fa2,KEEP,ok
synth_coil_spring_005102_s4420,coil_spring,19,6,b24aae0804bb1fa2,KEEP,ok
synth_coil_spring_005157_s4420,coil_spring,19,6,c8c89d7a4308b929,KEEP,ok
synth_coil_spring_005162_s4420,coil_spring,19,6,6284f854e5958ad2,KEEP,ok
synth_coil_spring_005210_s4420,coil_spring,19,6,2cb4361f17de8c5d,KEEP,ok
synth_coil_spring_005335_s4420,coil_spring,19,6,c85c54b592e45025,KEEP,ok
synth_coil_spring_005376_s4420,coil_spring,19,6,e820e55da3ecafe8,KEEP,ok
synth_coil_spring_005444_s4420,coil_spring,19,6,94bfcfe871bd4ffe,KEEP,ok
synth_coil_spring_005500_s4420,coil_spring,19,6,04aa6fe5c51c4fb8,KEEP,ok
synth_coil_spring_005525_s4420,coil_spring,19,6,04aa6fe5c51c4fb8,KEEP,ok
synth_coil_spring_005598_s4420,coil_spring,19,6,8aea0c81ef1a422f,KEEP,ok
synth_coil_spring_005626_s4420,coil_spring,19,6,02f1b9876df79cb3,KEEP,ok
synth_coil_spring_005629_s4420,coil_spring,19,6,8aea0c81ef1a422f,KEEP,ok
synth_coil_spring_005657_s4420,coil_spring,19,6,02f1b9876df79cb3,KEEP,ok
synth_coil_spring_005664_s4420,coil_spring,19,6,3dcdc1c87c5a8e58,KEEP,ok
synth_coil_spring_005695_s4420,coil_spring,19,6,3dcdc1c87c5a8e58,KEEP,ok
synth_coil_spring_005735_s4420,coil_spring,19,6,d05081b17adb1010,KEEP,ok
synth_coil_spring_005758_s4420,coil_spring,19,6,999070da69285ca3,KEEP,ok
synth_coil_spring_005830_s4420,coil_spring,19,6,c24a3fc27d439de3,KEEP,ok
synth_coil_spring_005867_s4420,coil_spring,19,6,c24a3fc27d439de3,KEEP,ok
synth_coil_spring_005939_s4420,coil_spring,19,6,9d8153055aace755,KEEP,ok
synth_coil_spring_005974_s4420,coil_spring,19,6,9d8153055aace755,KEEP,ok
synth_coil_spring_005983_s4420,coil_spring,19,6,e4587ef9d73a9fc1,KEEP,ok
synth_coil_spring_006022_s4420,coil_spring,19,6,02a3477f361d76c4,KEEP,ok
synth_coil_spring_006057_s4420,coil_spring,19,6,02a3477f361d76c4,KEEP,ok
synth_coil_spring_006079_s4420,coil_spring,19,6,2f4ec7cae7b12b3a,KEEP,ok
synth_coil_spring_006085_s4420,coil_spring,19,6,137bb508eb160824,KEEP,ok
synth_coil_spring_006101_s4420,coil_spring,19,6,b1bc9373bb68e1fe,KEEP,ok
synth_coil_spring_006114_s4420,coil_spring,19,6,2f4ec7cae7b12b3a,KEEP,ok
synth_coil_spring_006120_s4420,coil_spring,19,6,137bb508eb160824,KEEP,ok
synth_coil_spring_006216_s4420,coil_spring,19,6,f279620b8767c1e2,KEEP,ok
synth_coil_spring_006249_s4420,coil_spring,19,6,f279620b8767c1e2,KEEP,ok
synth_coil_spring_006291_s4420,coil_spring,19,6,9cfe61a8b7604bbd,KEEP,ok
synth_coil_spring_006303_s4420,coil_spring,19,6,71a49b86382e5060,KEEP,ok
synth_coil_spring_006332_s4420,coil_spring,19,6,516d1bca99f2e909,KEEP,ok
synth_coil_spring_006369_s4420,coil_spring,19,6,8c239eed395d25a7,KEEP,ok
synth_coil_spring_006403_s4420,coil_spring,19,6,1851b550a57fa081,KEEP,ok
synth_coil_spring_006465_s4420,coil_spring,19,6,7f72cd80ff98d8e1,KEEP,ok
synth_coil_spring_006537_s4420,coil_spring,19,6,1e3f3b9fb578b145,KEEP,ok
synth_coil_spring_006560_s4420,coil_spring,19,6,1e3f3b9fb578b145,KEEP,ok
synth_coil_spring_006572_s4420,coil_spring,19,6,76136c668fab3dde,KEEP,ok
synth_coil_spring_006597_s4420,coil_spring,19,6,76136c668fab3dde,KEEP,ok
synth_coil_spring_006703_s4420,coil_spring,19,6,e6e68a7eb0434bf8,KEEP,ok
synth_coil_spring_006716_s4420,coil_spring,19,6,1b46c4b49714d502,KEEP,ok
synth_coil_spring_006764_s4420,coil_spring,19,6,502d95394ccb536c,KEEP,ok
synth_coil_spring_006781_s4420,coil_spring,19,6,0db83a6792a5fc2a,KEEP,ok
synth_coil_spring_006811_s4420,coil_spring,19,6,0db83a6792a5fc2a,KEEP,ok
synth_coil_spring_006890_s4420,coil_spring,19,6,90874e2324bb621b,KEEP,ok
synth_coil_spring_006898_s4420,coil_spring,19,6,1c0adaff6b50ae51,KEEP,ok
synth_coil_spring_006916_s4420,coil_spring,19,6,5b07054645c5ce29,KEEP,ok
synth_coil_spring_006931_s4420,coil_spring,19,6,90874e2324bb621b,KEEP,ok
synth_coil_spring_006939_s4420,coil_spring,19,6,1c0adaff6b50ae51,KEEP,ok
synth_coil_spring_006959_s4420,coil_spring,19,6,b1e9c11f395d49f4,KEEP,ok
synth_coil_spring_007087_s4420,coil_spring,19,6,ebe4d55fb98ab454,KEEP,ok
synth_coil_spring_007140_s4420,coil_spring,19,6,ebe4d55fb98ab454,KEEP,ok
synth_coil_spring_007173_s4420,coil_spring,19,6,e069d7397ccd78d0,KEEP,ok
synth_coil_spring_007214_s4420,coil_spring,19,6,07b95b54395b849f,KEEP,ok
synth_coil_spring_007229_s4420,coil_spring,19,6,5e0085e4ab73e92e,KEEP,ok
synth_coil_spring_007272_s4420,coil_spring,19,6,ba68391bf2d6d27f,KEEP,ok
synth_coil_spring_007273_s4420,coil_spring,19,6,07b95b54395b849f,KEEP,ok
synth_coil_spring_007298_s4420,coil_spring,19,6,ec3b3e10372448f2,KEEP,ok
synth_coil_spring_007331_s4420,coil_spring,19,6,ba68391bf2d6d27f,KEEP,ok
synth_coil_spring_007356_s4420,coil_spring,19,6,49a6227e466ca6fe,KEEP,ok
synth_coil_spring_007364_s4420,coil_spring,19,6,155545558530484e,KEEP,ok
synth_coil_spring_007455_s4420,coil_spring,19,6,c0c3e7b3d9e813c1,KEEP,ok
synth_coil_spring_007550_s4420,coil_spring,19,6,d921a42fcc8066e0,KEEP,ok
synth_coil_spring_007570_s4420,coil_spring,19,6,0a290d7ad5e9a4dd,KEEP,ok
synth_coil_spring_007577_s4420,coil_spring,19,6,1f344870ec119277,KEEP,ok
synth_coil_spring_007607_s4420,coil_spring,19,6,d921a42fcc8066e0,KEEP,ok
synth_coil_spring_007627_s4420,coil_spring,19,6,0a290d7ad5e9a4dd,KEEP,ok
synth_coil_spring_007634_s4420,coil_spring,19,6,1f344870ec119277,KEEP,ok
synth_coil_spring_007727_s4420,coil_spring,19,6,1a951c325f76da5d,KEEP,ok
synth_coil_spring_007781_s4420,coil_spring,19,6,1a951c325f76da5d,KEEP,ok
synth_coil_spring_007843_s4420,coil_spring,19,6,20f0a4fb70b5ed04,KEEP,ok
synth_coil_spring_008090_s4420,coil_spring,19,6,a91ea6a2f564405d,KEEP,ok
synth_coil_spring_008333_s4420,coil_spring,19,6,9e0311cdf54bef6b,KEEP,ok
synth_coil_spring_008388_s4420,coil_spring,19,6,04beb77a285375d7,KEEP,ok
synth_coil_spring_008451_s4420,coil_spring,19,6,729f76700512b2ce,KEEP,ok
synth_coil_spring_008651_s4420,coil_spring,19,6,06955580b10e11c3,KEEP,ok
synth_coil_spring_008800_s4420,coil_spring,19,6,c156cb22f9d0d937,KEEP,ok
synth_coil_spring_008946_s4420,coil_spring,19,6,66e7b840cdbe4ecc,KEEP,ok
synth_coil_spring_008981_s4420,coil_spring,19,6,e53c7993419333ba,KEEP,ok
synth_coil_spring_009101_s4420,coil_spring,19,6,4241ea2e99950b18,KEEP,ok
synth_coil_spring_009237_s4420,coil_spring,19,6,aa4c0dc52dd4f72e,KEEP,ok
synth_coil_spring_009642_s4420,coil_spring,19,6,7484e7df56f2efd1,KEEP,ok
synth_coil_spring_009820_s4420,coil_spring,19,6,5227b45f5781f8db,KEEP,ok
synth_coil_spring_009916_s4420,coil_spring,19,6,ee274733a392bd1c,KEEP,ok
synth_coil_spring_010021_s4420,coil_spring,19,6,8f828ef29ea29277,KEEP,ok
synth_coil_spring_010052_s4420,coil_spring,19,6,bb9e920d29bab54d,KEEP,ok
synth_coil_spring_010148_s4420,coil_spring,19,6,b5881d71d7ee0d71,KEEP,ok
synth_coil_spring_010151_s4420,coil_spring,19,6,b71c8390c531a585,KEEP,ok
synth_coil_spring_010152_s4420,coil_spring,19,6,05d67bdfdd1b30d7,KEEP,ok
synth_coil_spring_010238_s4420,coil_spring,19,6,5a60a01cdf020714,KEEP,ok
synth_coil_spring_010240_s4420,coil_spring,19,6,c0a70b4338730421,KEEP,ok
synth_coil_spring_010259_s4420,coil_spring,19,6,f3898d7460a37827,KEEP,ok
synth_coil_spring_010301_s4420,coil_spring,19,6,27a7129fc461316f,KEEP,ok
synth_coil_spring_010302_s4420,coil_spring,19,6,bc30abf9edf419ec,KEEP,ok
synth_coil_spring_010658_s4420,coil_spring,19,6,67e472aeaed50765,KEEP,ok
synth_coil_spring_010771_s4420,coil_spring,19,6,a14fbf7dbaf632f8,KEEP,ok
synth_coil_spring_011041_s4420,coil_spring,19,6,d1ac0289628837ac,KEEP,ok
synth_coil_spring_011367_s4420,coil_spring,19,6,3263e9dd2b996d61,KEEP,ok
synth_coil_spring_011441_s4420,coil_spring,19,6,c32510b7cff1c5d2,KEEP,ok
synth_coil_spring_011510_s4420,coil_spring,19,6,a96d2aecf450b76c,KEEP,ok
synth_coil_spring_011523_s4420,coil_spring,19,6,c2c20d6ebe1950e2,KEEP,ok
synth_coil_spring_011575_s4420,coil_spring,19,6,02b1cee7af63f9f2,KEEP,ok
synth_coil_spring_011604_s4420,coil_spring,19,6,5dabcdcc56881a37,KEEP,ok
synth_coil_spring_011702_s4420,coil_spring,19,6,2b74fd3ab83f8138,KEEP,ok
synth_coil_spring_011736_s4420,coil_spring,19,6,616f57a1789faa24,KEEP,ok
synth_coil_spring_011773_s4420,coil_spring,19,6,56b805df197e628a,KEEP,ok
synth_coil_spring_011816_s4420,coil_spring,19,6,86d2e7524d330a04,KEEP,ok
synth_coil_spring_011964_s4420,coil_spring,19,6,df2ceadabd52194d,KEEP,ok
synth_coil_spring_012145_s4420,coil_spring,19,6,c33dbeb22b431c7f,KEEP,ok
synth_coil_spring_012151_s4420,coil_spring,19,6,b2600d17320b9aa3,KEEP,ok
synth_coil_spring_012255_s4420,coil_spring,19,6,acbb9835c414dbae,KEEP,ok
synth_coil_spring_012555_s4420,coil_spring,19,6,8c192e5ef41b19a0,KEEP,ok
synth_coil_spring_012668_s4420,coil_spring,19,6,4f0933479a0d6d6c,KEEP,ok
synth_coil_spring_012704_s4420,coil_spring,19,6,484ebaec83a102b8,KEEP,ok
synth_coil_spring_012865_s4420,coil_spring,19,6,85179be53d24f437,KEEP,ok
synth_coil_spring_012978_s4420,coil_spring,19,6,74e882219419df7b,KEEP,ok
synth_coil_spring_013000_s4420,coil_spring,19,6,8856893fa8716bd9,KEEP,ok
synth_coil_spring_013013_s4420,coil_spring,19,6,c4a11681261e4477,KEEP,ok
synth_coil_spring_013115_s4420,coil_spring,19,6,20c9c2fb0c82d37e,KEEP,ok
synth_coil_spring_013126_s4420,coil_spring,19,6,58d5ff1c1855a82c,KEEP,ok
synth_coil_spring_013348_s4420,coil_spring,19,6,2ba886f989b8446e,KEEP,ok
synth_coil_spring_013397_s4420,coil_spring,19,6,f34dd9bbd51a7c57,KEEP,ok
synth_coil_spring_013637_s4420,coil_spring,19,6,eab1196126f1e109,KEEP,ok
synth_coil_spring_013652_s4420,coil_spring,19,6,5e98877ab0a1de4d,KEEP,ok
synth_coil_spring_013711_s4420,coil_spring,19,6,4752ad70e517b0fd,KEEP,ok
synth_coil_spring_013716_s4420,coil_spring,19,6,4d48ab16f7c22ae3,KEEP,ok
synth_coil_spring_013741_s4420,coil_spring,19,6,f0e2cdae66f96d52,KEEP,ok
synth_coil_spring_013821_s4420,coil_spring,19,6,3d0c37d820a599af,KEEP,ok
synth_connecting_rod_000083_s4420,connecting_rod,38,7,d94589130682af20,KEEP,ok
synth_connecting_rod_000204_s4420,connecting_rod,38,7,3a5edceda82ade75,KEEP,ok
synth_connecting_rod_000209_s4420,connecting_rod,38,7,3a5edceda82ade75,KEEP,ok
synth_connecting_rod_000303_s4420,connecting_rod,24,7,d7fb0ebff780d0ba,KEEP,ok
synth_connecting_rod_000308_s4420,connecting_rod,24,7,d7fb0ebff780d0ba,KEEP,ok
synth_connecting_rod_000528_s4420,connecting_rod,34,7,c9a8ae0689b23197,KEEP,ok
synth_connecting_rod_000547_s4420,connecting_rod,34,7,c9a8ae0689b23197,KEEP,ok
synth_connecting_rod_000768_s4420,connecting_rod,34,7,a2fcd751a20c6262,KEEP,ok
synth_connecting_rod_000858_s4420,connecting_rod,38,7,292ada598a54400a,KEEP,ok
synth_connecting_rod_000874_s4420,connecting_rod,38,7,292ada598a54400a,KEEP,ok
synth_connecting_rod_000893_s4420,connecting_rod,34,7,fea7fef1ef49ff0e,KEEP,ok
synth_connecting_rod_000961_s4420,connecting_rod,34,7,450bec80f9223636,KEEP,ok
synth_connecting_rod_001018_s4420,connecting_rod,24,7,d55a296c7915bd29,KEEP,ok
